variable,step,rmse_score,mean_score,std_score
vertical_velocity-level50,14,1.849635943798844,8.617147376891268,10.986370271577776
vertical_velocity-level50,15,1.4410945090341336,-17.257670205095728,10.715626640646564
vertical_velocity-level50,16,1.0,1.0,1.0
vertical_velocity-level500,-12,2.1408831221396634,-0.14295611212457404,1.0281231573385428
vertical_velocity-level500,-6,1.9415592703131679,-0.14419386897730035,1.028033124250434
vertical_velocity-level500,0,1.641660723739171,-16.956060533683424,3.8972367281737674
vertical_velocity-level500,1,1.5911062873437656,-9.598907212497748,3.117351606855057
vertical_velocity-level500,2,1.578858836228025,-6.58213140858426,3.3056228756161987
vertical_velocity-level500,3,1.5648011115436065,-4.667523275248691,2.7231835339157318
vertical_velocity-level500,4,1.5472615189943162,-8.725394448623382,1.5282033329995715
vertical_velocity-level500,5,1.5194018502648063,0.4534097819721327,1.582487302681761
vertical_velocity-level500,6,1.4975632298554336,-3.7196703841493863,1.4415925363710482
vertical_velocity-level500,7,1.471012855456607,-6.437375273997959,1.6908695818501944
vertical_velocity-level500,8,1.4221272709937036,-1.6804881613095197,1.7915352341040194
vertical_velocity-level500,9,1.3951121813594425,-0.22034885297321438,2.4109924348944207
vertical_velocity-level500,10,1.3836623540276785,-2.7879698103946313,1.5836529423558119
vertical_velocity-level500,11,1.3496595875231665,2.497574871634995,1.297973034412112
vertical_velocity-level500,12,1.2686924178822898,3.367481239226483,1.349058746835477
vertical_velocity-level500,13,1.202740365998738,6.487500873447682,1.4029563326531855
vertical_velocity-level500,14,1.134676558963907,1.6252018824482675,1.2459761901808704
vertical_velocity-level500,15,1.093046044804194,7.723708936234447,1.2308631123713276
vertical_velocity-level500,16,1.0,1.0,1.0
vertical_velocity-level600,-12,2.1255729197970985,-0.13593442508123413,1.0193820566706002
vertical_velocity-level600,-6,1.941038594069685,-0.13733699564117877,1.019316970086077
vertical_velocity-level600,0,1.6458181002022583,-22.165038654796852,4.362009823220063
vertical_velocity-level600,1,1.6031510615122073,-22.26966706859776,2.9403491996559654
vertical_velocity-level600,2,1.6028173941438908,-23.37811197249893,2.558056653111531
vertical_velocity-level600,3,1.588182557435547,-21.394183861012525,1.7735945732054539
vertical_velocity-level600,4,1.5700525651895325,-20.472395809937815,1.501248192690596
vertical_velocity-level600,5,1.549585892807698,-22.720457866908813,1.3632405207160236
vertical_velocity-level600,6,1.507308595475489,-16.656681238868924,1.9597117851599433
vertical_velocity-level600,7,1.4740980779154513,-10.582295902424235,1.5021717670048231
vertical_velocity-level600,8,1.4380540360037062,-16.777085942228215,1.4926159327993167
vertical_velocity-level600,9,1.4042218844342578,-10.160038707777979,1.7703990072006566
vertical_velocity-level600,10,1.3960870614881895,-12.713997369053983,1.3105069738430404
vertical_velocity-level600,11,1.3563595959871335,-9.883704085767624,1.3764578041711186
vertical_velocity-level600,12,1.2735681566204324,-7.350402639486233,1.7824682894374635
vertical_velocity-level600,13,1.2051718619581395,-4.556641003987292,1.5410588862954282
vertical_velocity-level600,14,1.1370996649727663,-8.303307049471357,1.4670462261630026
vertical_velocity-level600,15,1.081830071672735,-1.4782394939381398,1.1273878572139828
vertical_velocity-level600,16,1.0,1.0,1.0
vertical_velocity-level700,-12,2.139586820731221,1.3436728035085057,0.9868835315401537
vertical_velocity-level700,-6,1.961467563323393,1.3448765697968743,0.9867641566407691
vertical_velocity-level700,0,1.6476191273781258,22.096417285709876,2.607695753472167
vertical_velocity-level700,1,1.6262826430619886,21.806511211917986,2.661939526488568
vertical_velocity-level700,2,1.611466527189926,20.23791682711813,2.0608568212257627
vertical_velocity-level700,3,1.595415505250163,17.288149050718367,1.7775911016751007
vertical_velocity-level700,4,1.593906638237192,21.486025378547286,1.1171687570087032
vertical_velocity-level700,5,1.562515872005916,20.11060006657368,2.095310621924856
vertical_velocity-level700,6,1.5325582761193868,16.666954306259466,2.6331563404465164
vertical_velocity-level700,7,1.5006722780340074,11.729995062844486,1.4591862623657352
vertical_velocity-level700,8,1.466774148400209,11.303054856882092,1.2919344680080034
vertical_velocity-level700,9,1.4430220634234256,13.809185476451827,1.6264118331002233
vertical_velocity-level700,10,1.4204329167996135,13.614205465662097,1.8675792557643656
vertical_velocity-level700,11,1.3629127175215492,9.34577997064336,1.9054345581714125
vertical_velocity-level700,12,1.299402121010172,5.401801366862234,2.1271100725484158
vertical_velocity-level700,13,1.2316574148409274,5.4699468647412175,1.6354898452103264
vertical_velocity-level700,14,1.162264356339205,4.5424847579683725,1.5922594339642928
vertical_velocity-level700,15,1.104549792923445,2.2731314672304395,1.6277432144022947
vertical_velocity-level700,16,1.0,1.0,1.0
vertical_velocity-level850,-12,2.250217556848804,1.2428092489001497,0.9941822669081887
vertical_velocity-level850,-6,2.0475516325983762,1.2429151492503874,0.9938330572991091
vertical_velocity-level850,0,1.702562193773652,1.9292657792767678,2.049982184216451
vertical_velocity-level850,1,1.6894541611479952,3.261579464487277,1.9411865304165754
vertical_velocity-level850,2,1.6619152241710133,2.868832432673731,1.6710922342391303
vertical_velocity-level850,3,1.6489605877205367,2.1610221031569083,3.5524963800511116
vertical_velocity-level850,4,1.631710989921907,2.4728751074367565,2.598679422476631
vertical_velocity-level850,5,1.6133589926715273,2.1552751632651947,2.84941136147304
vertical_velocity-level850,6,1.5945133794600879,1.947860975570754,2.6467342455851264
vertical_velocity-level850,7,1.5665509854935136,2.48949324549431,2.2012866479385713
vertical_velocity-level850,8,1.525759930339262,2.5435019965490056,2.033715986585019
vertical_velocity-level850,9,1.5140569260045695,4.1501510182764365,1.875949562682321
vertical_velocity-level850,10,1.463734774215947,1.8841901004393913,1.3007718898543117
vertical_velocity-level850,11,1.3983763432864207,1.404649208121731,1.3749034776596802
vertical_velocity-level850,12,1.3278108272248734,1.5295534374066637,1.59740699382377
vertical_velocity-level850,13,1.2747147005779462,1.3591944862893905,1.4027673838921721
vertical_velocity-level850,14,1.206761575316847,0.6590843210237074,1.3341356532635769
vertical_velocity-level850,15,1.1335370785942755,1.1203971640481543,1.2184563837425826
vertical_velocity-level850,16,1.0,1.0,1.0
vertical_velocity-level925,-12,2.3760131370322473,1.0942690875743033,1.0396497322682805
vertical_velocity-level925,-6,2.1104659117428506,1.0943431240793355,1.0391034046569971
vertical_velocity-level925,0,1.7950205140252242,1.565195611013523,1.6498697163391935
vertical_velocity-level925,1,1.752054967043985,1.3340411300816113,1.5848792303627919
vertical_velocity-level925,2,1.7180960205125841,1.1889164668817813,1.361219863662226
vertical_velocity-level925,3,1.7002677680804088,0.7408229653802643,1.593560997113635
vertical_velocity-level925,4,1.6956023562919715,1.053307160023123,1.5584186648929732
vertical_velocity-level925,5,1.672598552913121,0.847343196344752,1.3502041794750363
vertical_velocity-level925,6,1.6509661670636089,0.685984745096143,1.3527933314369394
vertical_velocity-level925,7,1.6216047050231917,0.9045589054152877,1.2713869120534165
vertical_velocity-level925,8,1.584763044464538,0.9181527738864274,1.2997348147114993
vertical_velocity-level925,9,1.5570535556297656,0.618018923032337,1.3765233768462282
vertical_velocity-level925,10,1.514271669826523,0.8445471668003152,1.3561515142927174
vertical_velocity-level925,11,1.4550016339823488,0.9479090337296748,1.2758169602141782
vertical_velocity-level925,12,1.3666497430097295,0.9625901890554656,1.361141937351102
vertical_velocity-level925,13,1.312274845367819,0.9340641670180778,1.1858352699642305
vertical_velocity-level925,14,1.224949130633845,1.0341717460802797,1.1456700471781855
vertical_velocity-level925,15,1.1401525382116795,0.9642510982528223,1.0486814632631953
vertical_velocity-level925,16,1.0,1.0,1.0
